index,cid,smiles,hepatotoxicity,score,set
207,6323289,CCN(CC)CCS(=O)(=O)[C@@H]1CCN2C(=O)c3coc(n3)CC(=O)C[C@H](O)/C=C(C)/C=C/CNC(=O)/C=C/[C@@H](C)[C@@H](C(C)C)OC(=O)[C@@H]12,False,3.0,TRAIN
208,28417,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=Cc5c(cno5)C[C@]4(C)[C@H]3CC[C@@]21C,True,3.0,TEST
209,6914273,O=C1CN(/N=C/c2ccc(-c3ccc([N+](=O)[O-])cc3)o2)C(=O)N1,True,3.0,TRAIN
210,9887712,CCOc1ccc(Cc2c(Cl)ccc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c2)cc1,True,3.0,TEST
211,2955,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,True,3.0,TRAIN
212,444031,NC(=O)C(c1ccccc1)(c1ccccc1)[C@@H]1CCN(CCc2cc3c(cc2)OCC3)C1,False,3.0,VALIDATION
213,213039,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@H]2OCC[C@H]21)S(=O)(=O)c1ccc(N)cc1,True,3.0,VALIDATION
214,56640146,COc1c(-c2cc3c(cc2)cc(NS(C)(=O)=O)cc3)cc(-n2ccc(=O)[nH]c2=O)cc1C(C)(C)C,True,3.0,TRAIN
215,3062316,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,True,3.0,TRAIN
216,30323,COc1cccc2c1C(=O)c1c(O)c3c(C[C@@](O)(C(C)=O)C[C@@H]3O[C@H]3C[C@H](N)[C@H](O)[C@H](C)O3)c(O)c1C2=O,True,3.0,TRAIN
217,3036,Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl)cc1,True,3.0,TRAIN
218,451668,Nc1nc(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cn1,True,3.0,VALIDATION
219,214348,O=C(O)c1ccc(-n2nc(-c3ccccc3O)nc2-c2ccccc2O)cc1,True,3.0,TRAIN
220,2973,CC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCN,True,3.0,VALIDATION
221,135565962,CC(C)c1c(OP(=O)(O)O)cc(O)c(-c2n[nH]c(=O)n2-c2cc3c(cc2)n(C)cc3)c1,False,3.0,TRAIN
222,5625,CC(C)Nc1c(N2CCN(C(=O)c3cc4c(ccc(NS(C)(=O)=O)c4)[nH]3)CC2)nccc1,True,3.0,TRAIN
223,42113,FC(F)OC(F)C(F)(F)F,True,3.0,TRAIN
224,2995,CNCCCN1c2ccccc2CCc2ccccc21,True,3.0,VALIDATION
225,124087,Clc1cc2c(cc1)C(=C1CCNCC1)c1c(cccn1)CC2,True,3.0,TRAIN
226,40973,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3C(=C)C[C@@]21CC,True,3.0,TEST
227,125017,CN(C)CC(c1ccc(O)cc1)C1(O)CCCCC1,True,3.0,TRAIN
228,45255840,[2H]C([2H])([2H])Oc1c(OC([2H])([2H])[2H])cc2c(c1)CCN1CC(CC(C)C)C(=O)CC21,False,3.0,TEST
229,5743,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,True,3.0,TRAIN
230,16960,CN(C)CC[C@@H](c1ccc(Br)cc1)c1ccccn1,False,3.0,VALIDATION
231,33036,CN(C)CC[C@@H](c1ccc(Cl)cc1)c1ccccn1,False,3.0,VALIDATION
232,9578005,Cc1c(OCC(F)(F)F)ccnc1C[S@@](=O)c1nc2ccccc2[nH]1,True,3.0,TRAIN
233,5826,C[C@H](N)Cc1ccccc1,False,3.0,TRAIN
234,3016,CN1C(=O)CN=C(c2ccccc2)c2c1ccc(Cl)c2,True,3.0,TEST
235,3033,O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl,True,3.0,TRAIN
236,18381,Cc1c(C(=O)N[C@@H]2C(=O)N3[C@@H]2SC(C)(C)[C@@H]3C(=O)O)c(-c2c(Cl)cccc2Cl)no1,True,3.0,TRAIN
237,3042,CCN(CC)CCOC(=O)C1(C2CCCCC2)CCCCC1,False,3.0,TRAIN
238,135398739,O=c1[nH]cnc2c1ncn2[C@H]1CC[C@@H](CO)O1,True,3.0,TRAIN
239,7029,CCN(CC)C(C)C(=O)c1ccccc1,False,3.0,TRAIN
240,3059,O=C(O)c1c(O)ccc(-c2c(F)cc(F)cc2)c1,True,3.0,TRAIN
241,441207,C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5CC[C@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,False,3.0,TRAIN
242,2724385,C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5C[C@@H](O)[C@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,False,3.0,TRAIN
243,10531,CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C[C@@H]2c3c4c(c[nH]c4ccc3)C[C@H]21,False,3.0,TRAIN
244,39186,COc1ccc([C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O)cc1,True,3.0,TEST
245,3080,OCC(S)CS,False,3.0,TRAIN
246,637568,COC(=O)/C=C/C(=O)OC,True,3.0,TEST
247,19026794,CCC(C)(C)CCN,True,3.0,TRAIN
248,13505,CCOC(=O)C1(c2ccccc2)CCN(CCC(C#N)(c2ccccc2)c2ccccc2)CC1,True,3.0,TRAIN
249,3108,OCCN(CCO)c1nc2c(nc(N(CCO)CCO)nc2N2CCCCC2)c(N2CCCCC2)n1,True,3.0,TRAIN
250,3114,CC(C)N(CCC(C(N)=O)(c1ccccc1)c1ccccn1)C(C)C,True,3.0,VALIDATION
251,3117,CCN(CC)C(=S)SSC(=S)N(CC)CC,True,3.0,TRAIN
252,148124,CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c4ccccc4)C[C@@](O)([C@@H](OC(=O)c4ccccc4)[C@H]21)C3(C)C,True,3.0,TRAIN
253,11339,CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S(=O)(=O)O,False,3.0,VALIDATION
254,71329,CN(CCOc1ccc(NS(C)(=O)=O)cc1)CCc1ccc(NS(C)(=O)=O)cc1,True,3.0,TRAIN
255,3033818,O=C(OC1C[C@@H]2CC3C[C@H](C1)N2CC3=O)c1c[nH]c2ccccc12,True,3.0,TEST
256,54726191,C[C@@H]1CCO[C@H]2Cn3cc(C(=O)NCc4c(F)cc(F)cc4)c(=O)c(O)c3C(=O)N12,True,3.0,TRAIN
257,3152,COc1c(OC)cc2C(=O)C(CC3CCN(Cc4ccccc4)CC3)Cc2c1,True,3.0,TRAIN
258,58460047,Cn1c(Cn2ccc(C(F)(F)F)c(Oc3cc(Cl)cc(C#N)c3)c2=O)n[nH]c1=O,False,3.0,TRAIN
259,73303,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](CNS(N)(=O)=O)C3)[C@H](C)[C@H]12,True,3.0,VALIDATION
260,3157,COc1c(OC)cc2c(N)nc(N3CCN(C(=O)C4COc5ccccc5O4)CC3)nc2c1,True,3.0,TRAIN
261,31703,COc1cccc2c1C(=O)c1c(O)c3c(C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]3C[C@H](N)[C@H](O)[C@H](C)O3)c(O)c1C2=O,True,3.0,TRAIN
262,208898,CCCCc1c(C(=O)c2ccc(OCCCN(CCCC)CCCC)cc2)c2c(ccc(NS(C)(=O)=O)c2)o1,True,3.0,VALIDATION
263,92974,N[C@H](C(=O)O)[C@H](O)c1cc(O)c(O)cc1,False,3.0,TRAIN
264,60835,CNCC[C@H](Oc1cccc2ccccc12)c1cccs1,True,3.0,TRAIN
265,6918296,C[C@]12C=CC(=O)N[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](C(=O)Nc3c(C(F)(F)F)ccc(C(F)(F)F)c3)CC[C@@H]12,True,3.0,TRAIN
266,50905713,C[C@H](Nc1ncnc2c1[nH]cn2)c1cc2c(c(Cl)ccc2)c(=O)n1-c1ccccc1,True,3.0,TRAIN
267,9051,CC(=O)[C@H]1CC[C@H]2[C@@H]3C=CC4=CC(=O)CC[C@@]4(C)[C@@H]3CC[C@]12C,True,3.0,TRAIN
268,10280735,CN1CCc2c(C1)sc(C(=O)N[C@@H]1C[C@@H](C(=O)N(C)C)CC[C@@H]1NC(=O)C(=O)Nc1ncc(Cl)cc1)n2,False,3.0,TRAIN
269,64139,O=C1Nc2ccc(Cl)cc2[C@@](C#CC2CC2)(C(F)(F)F)O1,True,3.0,TEST
270,65064,O=C(O[C@@H]1Cc2c(O)cc(O)cc2O[C@@H]1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,True,3.0,TRAIN
271,11250647,COc1cccc(-c2c(C)n(Cc3c(C(F)(F)F)cccc3F)c(=O)n(C[C@H](NCCCC(=O)O)c3ccccc3)c2=O)c1F,False,3.0,TRAIN
272,77993,CN1CCC[C@@H]1Cc1c[nH]c2c1cc(CCS(=O)(=O)c1ccccc1)cc2,True,3.0,TRAIN
273,134587348,Cc1nn(C)cc1S(=O)(=O)NC(=O)c1ccc(-n2ccc(OCC(C)(C)C(F)(F)F)n2)nc1N1C[C@@H](C)CC1(C)C,True,3.0,TRAIN
274,23652731,CCCCCCCC(=O)N[C@H](CN1CCCC1)[C@H](O)c1cc2c(cc1)OCCO2,False,3.0,TRAIN
275,96026017,Cc1c2CCN[C@H](Cc3cc(F)cc(F)c3)c2c(C)cc1,True,3.0,TRAIN
276,135449332,Cc1c(C)cc(-n2[nH]c(C)c(N=Nc3cccc(-c4cc(C(=O)O)ccc4)c3O)c2=O)cc1,True,3.0,TRAIN
277,11250029,COc1c(C(=O)O)cc(CN(C(=O)[C@@H](N)Cc2c(C)cc(C(N)=O)cc2C)[C@@H](C)c2ncc(-c3ccccc3)[nH]2)cc1,True,3.0,TRAIN
278,5277135,COc1cc2c(cc1Cc1c(F)c(Cl)ccc1)c(=O)c(C(=O)O)cn2[C@H](CO)C(C)C,False,3.0,TEST
279,11949646,OC[C@H]1O[C@@H](c2cc(Cc3ccc(O[C@H]4CCOC4)cc3)c(Cl)cc2)[C@H](O)[C@@H](O)[C@@H]1O,True,3.0,TRAIN
280,60877,Nc1nc(=O)n([C@@H]2CS[C@H](CO)O2)cc1F,True,3.0,TRAIN
281,5388962,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)O,True,3.0,TRAIN
282,89683805,CC(C)(O)CNc1nc(Nc2cc(C(F)(F)F)ncc2)nc(-c2nc(C(F)(F)F)ccc2)n1,False,3.0,TRAIN
283,50922675,COC(=O)N[C@@H](C)CNc1nccc(-c2cn(C(C)C)nc2-c2c(F)c(NS(C)(=O)=O)cc(Cl)c2)n1,True,3.0,TRAIN
284,3226,FC(F)OC(F)(F)C(F)Cl,True,3.0,TRAIN
285,5281081,CCN(CC)C(=O)/C(C#N)=C/c1cc([N+](=O)[O-])c(O)c(O)c1,True,3.0,TRAIN
286,25141092,CN1CCN(c2cc(NC3CCOCC3)c(C(=O)Nc3n[nH]c4c3cc(Cc3cc(F)cc(F)c3)cc4)cc2)CC1,True,3.0,TRAIN
287,15951529,CNC(=O)c1c(F)cc(N2C(=S)N(c3cc(C(F)(F)F)c(C#N)cc3)C(=O)C2(C)C)cc1,False,3.0,TEST
288,41867,COc1cccc2c1C(=O)c1c(O)c3c(C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]3C[C@H](N)[C@@H](O)[C@H](C)O3)c(O)c1C2=O,True,3.0,TRAIN
289,443872,COC(=O)[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@@]23O[C@@H]2C[C@@]2(C)[C@@H](CC[C@@]24CCC(=O)O4)[C@H]13,True,3.0,TRAIN
290,5282411,CCCCC[C@H](O)/C=C/[C@@H]1[C@H]2C/C(=C/CCCC(=O)O)O[C@H]2C[C@H]1O,True,3.0,TRAIN
291,5281037,CCCCc1ncc(/C=C(\Cc2cccs2)C(=O)O)n1Cc1ccc(C(=O)O)cc1,True,3.0,TRAIN
292,54726192,CN(C)[C@@H]1C(=O)C(C(N)=O)=C(O)[C@@]2(O)C(=O)C3=C(O)c4c(O)c(NC(=O)CN5CCCC5)cc(F)c4C[C@H]3C[C@@H]12,False,3.0,TRAIN
293,67462786,COc1cc(N(CCNC(C)C)c2cc3nc(-c4cn(C)nc4)cnc3cc2)cc(OC)c1,True,3.0,TRAIN
294,5280793,C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@]2(C)[C@@H]([C@H](C)/C=C/[C@H](C)C(C)C)CC[C@@H]12,False,3.0,TRAIN
295,8223,CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C=C2c3c4c(c[nH]c4ccc3)C[C@H]21,False,3.0,TRAIN
296,11354606,C=C1C[C@@H]2CC[C@@]34C[C@H]5O[C@H]6[C@@H](O3)[C@H]3O[C@H](CC[C@@H]3O[C@H]6[C@H]5O4)CC(=O)C[C@@H]3[C@@H](OC)[C@@H](C[C@H](O)CN)O[C@H]3C[C@H]3O[C@@H](CC[C@@H]1O2)C[C@@H](C)C3=C,True,3.0,TRAIN
297,176870,C#Cc1cc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)ccc1,True,3.0,TRAIN
298,150610,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)Nc4cccc(C(=O)O)c4)C3)[C@H](C)[C@H]12,True,3.0,TEST
299,44814423,CCOc1ccc(Cc2c(Cl)ccc([C@]34OC[C@](CO)(O3)[C@@H](O)[C@H](O)[C@H]4O)c2)cc1,True,3.0,TRAIN
300,12560,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,True,3.0,TRAIN
301,146570,CN(C)CCC[C@@]1(c2ccc(F)cc2)OCc2c1ccc(C#N)c2,True,3.0,TRAIN
302,182137,CN[C@]1(c2ccccc2Cl)CCCCC1=O,False,3.0,TRAIN
303,9881504,NC(=O)N1c2ccccc2C[C@H](O)c2ccccc21,True,3.0,TRAIN
304,59768,COC(=O)CCc1ccc(OCC(O)CNC(C)C)cc1,False,3.0,TRAIN
305,9568614,COc1cc2c(cc1)nc([S@@](=O)Cc1ncc(C)c(OC)c1C)[nH]2,True,3.0,TRAIN
306,3261,Clc1cc2c(cc1)-n1cnnc1CN=C2c1ccccc1,False,3.0,TRAIN
307,5757,C[C@]12CC[C@@H]3c4c(cc(O)cc4)CC[C@H]3[C@@H]1CC[C@@H]2O,True,3.0,TRAIN
308,969472,CN1CCN(C(=O)O[C@H]2c3nccnc3C(=O)N2c2ncc(Cl)cc2)CC1,True,3.0,TRAIN
309,3278,C=C(CC)C(=O)c1c(Cl)c(Cl)c(OCC(=O)O)cc1,True,3.0,TRAIN
310,14052,CC[C@@H](CO)NCCN[C@@H](CC)CO,True,3.0,VALIDATION
311,2761171,CCc1nccc(C(N)=S)c1,True,3.0,TRAIN
312,3291,CCC1(C)CC(=O)NC1=O,False,3.0,TRAIN
313,3305,CC(O)(P(=O)(O)O)P(=O)(O)O,False,3.0,TRAIN
314,3308,CCc1c2[nH]c3c(CCOC3(CC)CC(=O)O)c2ccc1,True,3.0,TRAIN
315,36462,COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,True,3.0,TRAIN
316,193962,Cc1cc(C#N)cc(C)c1Oc1nc(Nc2ccc(C#N)cc2)nc(N)c1Br,True,3.0,TRAIN
317,3314,C=CCc1cc(OC)c(O)cc1,True,3.0,TRAIN
318,60198,C=C1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,True,3.0,TRAIN
319,121892,CCOC(=O)Nc1c(N)cc(NCc2ccc(F)cc2)cc1,True,3.0,TRAIN
320,3324,CC(=O)OCC(CCn1cnc2cnc(N)nc21)COC(C)=O,True,3.0,TRAIN
321,5702160,NC(N)=Nc1nc(CSCC/C(N)=N/S(N)(=O)=O)cs1,True,3.0,VALIDATION
322,134018,Cc1c(C(=O)O)sc(-c2cc(C#N)c(OCC(C)C)cc2)n1,True,3.0,TRAIN
323,16722836,Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1cc(S(=O)(=O)NC(C)(C)C)ccc1,True,3.0,TRAIN
324,3331,NC(=O)OCC(COC(N)=O)c1ccccc1,True,3.0,TRAIN
325,3333,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1c(Cl)c(Cl)ccc1,True,3.0,TRAIN
326,3339,CC(C)OC(=O)C(C)(C)Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1,True,3.0,TRAIN
327,3342,CC(C(=O)O)c1cc(Oc2ccccc2)ccc1,True,3.0,TRAIN
328,3345,CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,True,3.0,TRAIN
329,6918558,CC(C)C(=O)Oc1c([C@H](CCN(C(C)C)C(C)C)c2ccccc2)cc(CO)cc1,True,3.0,TRAIN
330,57363,CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C,True,3.0,TRAIN
331,107970,CCCCCCCCc1ccc(CCC(N)(CO)CO)cc1,True,3.0,VALIDATION
332,3356,O=C(NCC1CCCCN1)c1c(OCC(F)(F)F)ccc(OCC(F)(F)F)c1,True,3.0,TRAIN
333,6918248,O=c1[nH]c2ccccc2n1CCN1CCN(c2cccc(C(F)(F)F)c2)CC1,True,3.0,TRAIN
334,5790,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1F,True,3.0,TRAIN
335,21319,Cc1c(C(=O)N[C@@H]2C(=O)N3[C@@H]2SC(C)(C)[C@@H]3C(=O)O)c(-c2c(F)cccc2Cl)no1,True,3.0,TEST
336,3365,OC(Cn1cncn1)(Cn1cncn1)c1c(F)cc(F)cc1,True,3.0,TRAIN
337,657237,Nc1c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@@H]3O)c2nc(F)n1,True,3.0,TRAIN
338,3385,O=c1[nH]cc(F)c(=O)[nH]1,True,3.0,TRAIN
339,3386,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,True,3.0,TRAIN
340,6446,C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,True,3.0,VALIDATION
341,3372,OCCN1CCN(CCCN2c3ccccc3Sc3c2cc(C(F)(F)F)cc3)CC1,True,3.0,TRAIN
342,3393,CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2c1ccc(Cl)c2,True,3.0,VALIDATION
343,3394,CC(C(=O)O)c1cc(F)c(-c2ccccc2)cc1,True,3.0,TEST
344,3397,CC(C)C(=O)Nc1cc(C(F)(F)F)c([N+](=O)[O-])cc1,True,3.0,TRAIN
345,446155,CC(C)n1c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)O)c(-c2ccc(F)cc2)c2ccccc21,True,3.0,TRAIN
346,5324346,COCCCC/C(=N\OCCN)c1ccc(C(F)(F)F)cc1,True,3.0,TEST
347,135398658,Nc1nc2ncc(CNc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)nc2c(=O)[nH]1,False,3.0,TRAIN
348,131536,CC(C)CN(C[C@@H](OP(=O)(O)O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)c1ccc(N)cc1,True,3.0,TRAIN
349,3415,O=C(O)P(=O)(O)O,True,3.0,TRAIN
350,446987,C[C@@H]1O[C@@H]1P(=O)(O)O,True,3.0,TRAIN
351,55891,CCC(=O)OC(OP(=O)(CCCCc1ccccc1)CC(=O)N1C[C@H](C2CCCCC2)C[C@H]1C(=O)O)C(C)C,True,3.0,TRAIN
352,56339,O=C1NC(c2ccccc2)(c2ccccc2)C(=O)N1COP(=O)(O)O,True,3.0,TRAIN
353,11671467,COc1cc(Nc2ncc(F)c(Nc3nc4c(cc3)OC(C)(C)C(=O)N4COP(=O)(O)O)n2)cc(OC)c1OC,False,3.0,TRAIN
354,104741,C[C@]12CC[C@@H]3c4c(cc(O)cc4)C[C@@H](CCCCCCCCCS(=O)CCCC(F)(F)C(F)(F)F)[C@H]3[C@@H]1CC[C@@H]2O,True,3.0,TRAIN
355,3440,NS(=O)(=O)c1c(Cl)cc(NCc2ccco2)c(C(=O)O)c1,True,3.0,VALIDATION
356,119,NCCCC(=O)O,True,3.0,TEST
357,3446,NCC1(CC(=O)O)CCCCC1,True,3.0,TEST
358,9883933,CC(OC(=O)NCC1(CC(=O)O)CCCCC1)OC(=O)C(C)C,False,3.0,TRAIN
359,9651,COc1c2O[C@H]3C[C@@H](O)C=C[C@]34CCN(C)Cc(c24)cc1,True,3.0,VALIDATION
360,135398740,Nc1nc2c(ncn2COC(CO)CO)c(=O)[nH]1,True,3.0,TRAIN
361,123631,COc1c(OCCCN2CCOCC2)cc2c(Nc3cc(Cl)c(F)cc3)ncnc2c1,True,3.0,TRAIN
362,60750,Nc1nc(=O)n([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)cc1,True,3.0,TRAIN
363,3463,Cc1cc(OCCCC(C)(C)C(=O)O)c(C)cc1,True,3.0,TRAIN
364,9571107,CO/N=C1\CN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3n2)CC1CN,True,3.0,TRAIN
365,3467,CNC(C)C1CCC(N)C(OC2C(N)CC(N)C(OC3OCC(C)(O)C(NC)C3O)C2O)O1,True,3.0,TRAIN
366,49803313,CCc1c(NC2CCOCC2)nc(Nc2cc(OC)c(N3CCC(N4CCN(C)CC4)CC3)cc2)c(C(N)=O)n1,True,3.0,TRAIN
367,420552,CC1(C)CCC2(C(=O)OC3OC(CO)C(O)C(O)C3O)CCC3(CO)C(=CCC4C5(C)CC(O)C(O)C(C)(C(=O)OC6OC(CO)C(O)C(O)C6O)C5CCC43C)C2C1,False,3.0,TRAIN
368,25166913,CN1CC[C@@H](NC(=O)Nc2ccc(C#N)cc2)C[C@@H]1c1nc2ccccc2[nH]1,False,3.0,TRAIN
369,66828839,CC(C)(C)[C@@H]1NC(=O)O[C@@H]2CCC[C@H]2OC/C=C/C(F)(F)c2nc3ccccc3nc2O[C@@H]2C[C@@H](C(=O)N[C@]3(C(=O)NS(=O)(=O)C4(C)CC4)C[C@H]3C(F)F)N(C2)C1=O,False,3.0,TRAIN
370,3475,Cc1ccc(S(=O)(=O)NC(=O)NN2CC3CCCC3C2)cc1,True,3.0,TRAIN
371,3476,CCC1=C(C)CN(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCC(C)CC3)cc2)C1=O,True,3.0,TRAIN
372,3478,Cc1cnc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)cn1,True,3.0,TRAIN
373,439213,N[C@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O,True,3.0,TRAIN
374,3488,COc1c(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)cc(Cl)cc1,True,3.0,TRAIN
375,750,NCC(=O)O,True,3.0,TRAIN
376,5284566,CN1[C@@H]2CCC[C@H]1CC(NC(=O)c1nn(C)c3ccccc13)C2,True,3.0,TRAIN
377,8471,CCN(CC)CC,True,3.0,TRAIN
378,441140,COC1=CC(=O)C[C@@H](C)[C@]12Oc1c(C2=O)c(OC)cc(OC)c1Cl,True,3.0,TRAIN
379,3519,NC(N)=NC(=O)Cc1c(Cl)cccc1Cl,False,3.0,TRAIN
380,3559,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,True,3.0,VALIDATION
381,3562,FC(F)(F)C(Cl)Br,True,3.0,TRAIN
382,5462328,CC(=O)Oc1c2O[C@H]3[C@@H](OC(C)=O)C=C[C@H]4[C@H]5Cc(c2[C@]43CCN5C)cc1,False,3.0,TRAIN
383,5282593,CN1[C@@H]2CC[C@H]1CC(OC(=O)C(O)c1ccccc1)C2,False,3.0,TRAIN
384,1794427,O=C(/C=C/c1cc(O)c(O)cc1)O[C@@H]1C[C@](O)(C(=O)O)C[C@@H](O)[C@H]1O,False,3.0,TRAIN
385,24728612,CC(=O)N[C@@H]1C(O[C@H]2O[C@H](C(=O)O)C(O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](CO)O[C@H]1O[C@@H]1C(C(=O)O)O[C@@H](O[C@H]2[C@H](O)[C@@H](CO)OC(O)[C@@H]2NC(C)=O)[C@H](O)[C@H]1O,True,3.0,TEST
386,3637,NNc1nncc2ccccc12,True,3.0,TRAIN
387,3639,NS(=O)(=O)c1c(Cl)cc2NCNS(=O)(=O)c2c1,True,3.0,TRAIN
388,5284569,COc1c2O[C@H]3C(=O)CC[C@H]4[C@H]5Cc(c2[C@@]34CCN5C)cc1,True,3.0,TRAIN
389,5754,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,False,3.0,TRAIN
390,5284570,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@H]3[C@H]1C5,True,3.0,TRAIN
391,3652,CCN(CCO)CCCC(C)Nc1c2ccc(Cl)cc2ncc1,True,3.0,TRAIN
392,3657,NC(=O)NO,True,3.0,TRAIN
393,3658,OCCOCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,False,3.0,TRAIN
394,154417,CN1[C@@H]2CC[C@H]1CC(OC(=O)[C@H](CO)c1ccccc1)C2,False,3.0,TEST
395,60852,CCCCCN(C)CCC(O)(P(=O)(O)O)P(=O)(O)O,True,3.0,TRAIN
396,24821094,C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,True,3.0,TEST
397,3672,CC(C)Cc1ccc(C(C)C(=O)O)cc1,True,3.0,VALIDATION
398,42890,CC(=O)[C@]1(O)Cc2c(c(O)c3C(=O)c4ccccc4C(=O)c3c2O)[C@@H](O[C@H]2C[C@H](N)[C@H](O)[C@H](C)O2)C1,True,3.0,TRAIN
399,11625818,CC[C@H](Nc1ncnc2c1[nH]cn2)c1nc2c(c(F)ccc2)c(=O)n1-c1ccccc1,True,3.0,TRAIN
